logFC	logCPM	PValue	FDR	TE	Control_CPM_median	Exposure_CPM_median	group	Type	Sex	Subfamily	Family	Class
-1.49866652	1.15753845	0.004173159	0.01245882	LTR16B1:ERVL:LTR	1.829304034	0.353528094	DO_RNA_Pb_M	Pb	M	LTR16B1	ERVL	LTR
-1.327591996	0.272814663	0.004209114	0.01252974	LTRIS6:ERV1:LTR	0.892313646	0.331678344	DO_RNA_Pb_M	Pb	M	LTRIS6	ERV1	LTR
-0.68144137	9.299739416	0.004236308	0.012574243	ORR1A2-int:ERVL-MaLR:LTR	661.2989686	433.1885268	DO_RNA_Pb_M	Pb	M	ORR1A2-int	ERVL-MaLR	LTR
-0.644521737	7.521848192	0.004269253	0.012635513	L1MB3:L1:LINE	202.140471	117.7473334	DO_RNA_Pb_M	Pb	M	L1MB3	L1	LINE
-1.085380584	0.592444476	0.004288536	0.012656111	L1M6:L1:LINE	1.198946955	0.623225107	DO_RNA_Pb_M	Pb	M	L1M6	L1	LINE
-1.147204001	2.138884754	0.004359043	0.012827326	MER31-int:ERV1:LTR	4.320835926	1.204314837	DO_RNA_Pb_M	Pb	M	MER31-int	ERV1	LTR
0.885727035	1.752978919	0.004418663	0.012965621	MER104:TcMar-Tc2:DNA	2.574274784	4.024623431	DO_RNA_Pb_M	Pb	M	MER104	TcMar-Tc2	DNA
-0.76332785	4.21099052	0.004446418	0.013009891	RLTR20B3:ERVK:LTR	20.75202075	9.280327564	DO_RNA_Pb_M	Pb	M	RLTR20B3	ERVK	LTR
-0.689867699	6.346925105	0.004534438	0.013229739	L1M4c:L1:LINE	86.12037121	54.43309955	DO_RNA_Pb_M	Pb	M	L1M4c	L1	LINE
-0.68299772	10.35089347	0.004572331	0.013302504	MERVL_2A-int:ERVL:LTR	1353.908929	961.2285131	DO_RNA_Pb_M	Pb	M	MERVL_2A-int	ERVL	LTR
-1.306464874	0.199343436	0.0047273	0.013714513	LTR55:ERVL?:LTR	0.961348459	0.428578953	DO_RNA_Pb_M	Pb	M	LTR55	ERVL?	LTR
-0.654767122	6.048275181	0.004765711	0.013787001	L1MCa:L1:LINE	65.3614163	44.73993702	DO_RNA_Pb_M	Pb	M	L1MCa	L1	LINE
-0.669076868	7.541903432	0.004807695	0.01386939	Lx2B2:L1:LINE	202.1871633	120.6723579	DO_RNA_Pb_M	Pb	M	Lx2B2	L1	LINE
-0.61859641	8.210530544	0.004936309	0.014160863	RMER10A:ERVL:LTR	346.630975	199.8332664	DO_RNA_Pb_M	Pb	M	RMER10A	ERVL	LTR
-1.101190409	2.701105887	0.004933985	0.014160863	Zaphod3:hAT-Tip100:DNA	5.908553038	2.089504568	DO_RNA_Pb_M	Pb	M	Zaphod3	hAT-Tip100	DNA
-1.40201548	1.01467993	0.004985588	0.014218124	ERVB4_2-LTR_MM:ERVK:LTR	1.721206903	0.504504217	DO_RNA_Pb_M	Pb	M	ERVB4_2-LTR_MM	ERVK	LTR
-0.634587655	8.341831603	0.004997328	0.014218124	L1MC1:L1:LINE	364.1173761	217.0501402	DO_RNA_Pb_M	Pb	M	L1MC1	L1	LINE
-0.680260369	5.637977667	0.005011647	0.014218124	RLTR41:ERV1:LTR	55.513182	31.01976135	DO_RNA_Pb_M	Pb	M	RLTR41	ERV1	LTR
-0.781715151	8.240807362	0.005008878	0.014218124	RMER12B:ERVK:LTR	306.2362772	177.2519664	DO_RNA_Pb_M	Pb	M	RMER12B	ERVK	LTR
-1.097042608	2.100146286	0.005113037	0.014459534	MER54A:ERVL:LTR	4.257524414	1.982471341	DO_RNA_Pb_M	Pb	M	MER54A	ERVL	LTR
-0.636019979	11.20536698	0.005124898	0.014459534	MIRc:MIR:SINE	2388.998551	1744.104679	DO_RNA_Pb_M	Pb	M	MIRc	MIR	SINE
-0.605837795	10.1818013	0.005301479	0.014916766	Lx7:L1:LINE	1179.30198	827.704298	DO_RNA_Pb_M	Pb	M	Lx7	L1	LINE
-0.967598804	1.913505013	0.005477789	0.015370736	RLTR44A:ERVK:LTR	3.853320421	1.142561044	DO_RNA_Pb_M	Pb	M	RLTR44A	ERVK	LTR
-0.709201763	9.913181648	0.005558401	0.015554434	LTR50:ERVL:LTR	1069.616409	555.3368133	DO_RNA_Pb_M	Pb	M	LTR50	ERVL	LTR
-0.590302291	12.73950622	0.005602151	0.015587493	B1_Mus1:Alu:SINE	7283.870193	4978.574704	DO_RNA_Pb_M	Pb	M	B1_Mus1	Alu	SINE
-0.628420884	8.0733466	0.005615747	0.015587493	L1M3:L1:LINE	278.770774	186.4867411	DO_RNA_Pb_M	Pb	M	L1M3	L1	LINE
-0.722478025	7.672858279	0.00561119	0.015587493	ORR1A0-int:ERVL-MaLR:LTR	220.4450587	122.6188836	DO_RNA_Pb_M	Pb	M	ORR1A0-int	ERVL-MaLR	LTR
-0.692975233	8.527002444	0.00565419	0.015651895	RMER1A:Other:Other	381.1719382	250.9478365	DO_RNA_Pb_M	Pb	M	RMER1A	Other	Other
-0.61076247	12.64382304	0.005735012	0.015832951	RSINE1:B4:SINE	6728.651755	4351.245522	DO_RNA_Pb_M	Pb	M	RSINE1	B4	SINE
-1.325845306	1.253634889	0.00575186	0.01583689	L1M:L1:LINE	2.000344825	0.615690273	DO_RNA_Pb_M	Pb	M	L1M	L1	LINE
-0.689594995	7.154284956	0.005815094	0.015968186	MER47B:TcMar-Tigger:DNA	142.0693575	86.64806119	DO_RNA_Pb_M	Pb	M	MER47B	TcMar-Tigger	DNA
-1.111755625	-0.100359278	0.00586189	0.016053762	tRNA-Asp-GAY:tRNA:tRNA	0.707743933	0.36915497	DO_RNA_Pb_M	Pb	M	tRNA-Asp-GAY	tRNA	tRNA
-0.584607601	10.57934492	0.005945286	0.016195778	B1F1:Alu:SINE	1599.528312	1153.314706	DO_RNA_Pb_M	Pb	M	B1F1	Alu	SINE
-1.17631369	2.341002145	0.005936233	0.016195778	MMTV-int:ERVK:LTR	4.590182879	2.705931584	DO_RNA_Pb_M	Pb	M	MMTV-int	ERVK	LTR
-0.613960153	12.41652606	0.005973652	0.016230002	PB1D10:Alu:SINE	5774.439049	3771.368053	DO_RNA_Pb_M	Pb	M	PB1D10	Alu	SINE
-0.681050847	5.485059617	0.006076139	0.016232024	L1MC5a:L1:LINE	45.09094621	27.91092348	DO_RNA_Pb_M	Pb	M	L1MC5a	L1	LINE
-0.6195604	8.932406861	0.006040543	0.016232024	MLT1B:ERVL-MaLR:LTR	481.5423886	310.8136497	DO_RNA_Pb_M	Pb	M	MLT1B	ERVL-MaLR	LTR
-1.088952998	1.410567741	0.006061095	0.016232024	MLT1C-int:ERVL-MaLR:LTR	2.501777213	1.314743897	DO_RNA_Pb_M	Pb	M	MLT1C-int	ERVL-MaLR	LTR
-1.152997498	2.304618716	0.00603678	0.016232024	MLT1J-int:ERVL-MaLR:LTR	5.176699884	2.354615877	DO_RNA_Pb_M	Pb	M	MLT1J-int	ERVL-MaLR	LTR
-0.672763374	6.092092562	0.006022825	0.016232024	RLTR12C:ERVK:LTR	73.61930835	39.9935133	DO_RNA_Pb_M	Pb	M	RLTR12C	ERVK	LTR
-0.656852427	6.098998385	0.006027651	0.016232024	RLTR22_Mus:ERVK:LTR	72.67190948	46.0483518	DO_RNA_Pb_M	Pb	M	RLTR22_Mus	ERVK	LTR
-0.697820083	5.490634386	0.006085033	0.016232024	RMER20A:ERVK:LTR	49.4249665	27.26024975	DO_RNA_Pb_M	Pb	M	RMER20A	ERVK	LTR
-1.220481371	0.357142372	0.006151712	0.016367379	tRNA-Trp-TGG:tRNA:tRNA	1.053944546	0.339467753	DO_RNA_Pb_M	Pb	M	tRNA-Trp-TGG	tRNA	tRNA
-0.669525037	9.241098447	0.006329229	0.016752881	RLTR21:ERVK:LTR	656.6310872	434.3975874	DO_RNA_Pb_M	Pb	M	RLTR21	ERVK	LTR
-0.640959514	6.930769065	0.006318423	0.016752881	RLTR51A_Mm:ERVK?:LTR	129.1234653	77.97151693	DO_RNA_Pb_M	Pb	M	RLTR51A_Mm	ERVK?	LTR
-0.89646588	4.32614951	0.006354178	0.016775683	Tigger12:TcMar-Tigger:DNA	18.30057564	12.0394029	DO_RNA_Pb_M	Pb	M	Tigger12	TcMar-Tigger	DNA
-0.787249234	5.184359652	0.006496304	0.017106935	Lx2A1:L1:LINE	32.92686411	20.59764718	DO_RNA_Pb_M	Pb	M	Lx2A1	L1	LINE
-0.710264158	5.899925599	0.006543657	0.017187561	Zaphod2:hAT-Tip100:DNA	63.41021598	38.38223812	DO_RNA_Pb_M	Pb	M	Zaphod2	hAT-Tip100	DNA
-0.732348186	10.39540147	0.006653376	0.017431167	L1MA8:L1:LINE	1347.970333	772.4134917	DO_RNA_Pb_M	Pb	M	L1MA8	L1	LINE
-0.675089565	5.389012522	0.006713794	0.017544697	MER117:hAT-Charlie:DNA	43.8419969	26.30602563	DO_RNA_Pb_M	Pb	M	MER117	hAT-Charlie	DNA
-0.937412751	2.302329897	0.006789586	0.017697727	BGLII_Mus:ERVK:LTR	4.7728862	2.444107927	DO_RNA_Pb_M	Pb	M	BGLII_Mus	ERVK	LTR
-0.615772413	8.688937178	0.006878619	0.01788441	RLTR17B_Mm:ERVK:LTR	440.0957369	300.4948536	DO_RNA_Pb_M	Pb	M	RLTR17B_Mm	ERVK	LTR
-1.184472493	0.313366739	0.007035118	0.018199159	LTR53:ERVL:LTR	0.887738078	0.26951594	DO_RNA_Pb_M	Pb	M	LTR53	ERVL	LTR
-0.776021363	3.966621319	0.007032011	0.018199159	MamRep1151:LTR?:LTR?	16.32753372	8.811710327	DO_RNA_Pb_M	Pb	M	MamRep1151	LTR?	LTR
-0.655784224	6.61438384	0.00710564	0.018289455	IAPLTR1a_Mm:ERVK:LTR	101.8430453	68.72981197	DO_RNA_Pb_M	Pb	M	IAPLTR1a_Mm	ERVK	LTR
-0.695720429	6.424085825	0.007095135	0.018289455	MURVY-LTR:ERV1:LTR	89.52647679	58.63342768	DO_RNA_Pb_M	Pb	M	MURVY-LTR	ERV1	LTR
-0.608810769	7.254710609	0.007136745	0.018323592	Lx3C:L1:LINE	156.8837998	106.5938552	DO_RNA_Pb_M	Pb	M	Lx3C	L1	LINE
-0.704713341	4.673363594	0.007195823	0.018429204	RLTR13D6:ERVK:LTR	28.67172208	17.39893611	DO_RNA_Pb_M	Pb	M	RLTR13D6	ERVK	LTR
-0.632536618	9.56652517	0.007236445	0.01845696	MLTR14:ERV1:LTR	779.0889719	500.6989363	DO_RNA_Pb_M	Pb	M	MLTR14	ERV1	LTR
-0.735424299	3.869792667	0.007242604	0.01845696	RLTR31A_Mm:ERVK:LTR	14.45302489	8.975048863	DO_RNA_Pb_M	Pb	M	RLTR31A_Mm	ERVK	LTR
-0.67494536	6.640241782	0.007495942	0.019055278	L1ME3:L1:LINE	106.7634506	62.98256018	DO_RNA_Pb_M	Pb	M	L1ME3	L1	LINE
0.861494335	-0.260903685	0.007527192	0.019087472	MLT1H1-int:ERVL-MaLR:LTR	0.534426573	0.694078013	DO_RNA_Pb_M	Pb	M	MLT1H1-int	ERVL-MaLR	LTR
-0.673147128	4.84386237	0.007953984	0.020120053	RMER6BA:ERVK:LTR	31.84338244	16.07622034	DO_RNA_Pb_M	Pb	M	RMER6BA	ERVK	LTR
-1.211543431	0.174056024	0.008154091	0.020575557	LTR69:ERVL:LTR	0.827226127	0.468053255	DO_RNA_Pb_M	Pb	M	LTR69	ERVL	LTR
-0.820681862	4.628771584	0.008457502	0.021288859	Charlie4z:hAT-Charlie:DNA	26.68012894	14.96786899	DO_RNA_Pb_M	Pb	M	Charlie4z	hAT-Charlie	DNA
-0.60095005	9.248177308	0.008500113	0.021343806	L1MC3:L1:LINE	606.6619836	447.0174234	DO_RNA_Pb_M	Pb	M	L1MC3	L1	LINE
-0.67391183	6.050665546	0.008551605	0.021420727	RLTR48A:ERV1:LTR	66.96056606	44.1789535	DO_RNA_Pb_M	Pb	M	RLTR48A	ERV1	LTR
-0.834674186	1.312959316	0.008630626	0.021566066	MER65D:ERV1:LTR	2.101435976	1.321563581	DO_RNA_Pb_M	Pb	M	MER65D	ERV1	LTR
-0.695633633	5.264102733	0.008658226	0.021582519	RLTR20B3A_MM:ERVK:LTR	37.99111413	24.55734041	DO_RNA_Pb_M	Pb	M	RLTR20B3A_MM	ERVK	LTR
-1.199709467	1.92302684	0.008730288	0.021709456	MER94:hAT-Blackjack:DNA	3.755523	0.700543962	DO_RNA_Pb_M	Pb	M	MER94	hAT-Blackjack	DNA
-0.622168165	3.477981481	0.008781564	0.021784217	MLTR25C:ERVK:LTR	11.37907709	7.906723895	DO_RNA_Pb_M	Pb	M	MLTR25C	ERVK	LTR
-0.613651934	5.223451729	0.008840564	0.021877027	BGLII_B2:ERVK:LTR	39.53535843	23.45614524	DO_RNA_Pb_M	Pb	M	BGLII_B2	ERVK	LTR
-0.564747618	10.49971855	0.00886158	0.021877027	L1Md_F3:L1:LINE	1522.05661	1008.908119	DO_RNA_Pb_M	Pb	M	L1Md_F3	L1	LINE
-0.628466413	9.855964541	0.008903196	0.021927056	L3:CR1:LINE	969.6601417	707.287587	DO_RNA_Pb_M	Pb	M	L3	CR1	LINE
-0.634266658	6.241377383	0.008955786	0.02200381	RLTR40:ERVK:LTR	79.69534368	52.98494406	DO_RNA_Pb_M	Pb	M	RLTR40	ERVK	LTR
-0.714513725	4.588172784	0.009035838	0.022147508	MLT1E1A:ERVL-MaLR:LTR	24.45946046	15.5653496	DO_RNA_Pb_M	Pb	M	MLT1E1A	ERVL-MaLR	LTR
-0.779950173	5.187332713	0.009290754	0.022718106	ORR1B2-int:ERVL-MaLR:LTR	36.99359203	20.83544359	DO_RNA_Pb_M	Pb	M	ORR1B2-int	ERVL-MaLR	LTR
-0.590587907	11.81436916	0.009345883	0.022798626	MTD:ERVL-MaLR:LTR	3949.974017	2631.370423	DO_RNA_Pb_M	Pb	M	MTD	ERVL-MaLR	LTR
-0.635350678	5.596424134	0.009504318	0.023130177	RMER2:ERV1:LTR	50.05927929	28.09835253	DO_RNA_Pb_M	Pb	M	RMER2	ERV1	LTR
-0.70861291	4.741688671	0.00958237	0.023264998	MER44C:TcMar-Tigger:DNA	25.19168736	14.09982564	DO_RNA_Pb_M	Pb	M	MER44C	TcMar-Tigger	DNA
-0.932367793	3.02646904	0.009628435	0.023266831	MamGypLTR1d:Gypsy:LTR	8.253676297	2.897937157	DO_RNA_Pb_M	Pb	M	MamGypLTR1d	Gypsy	LTR
-1.002340243	0.943467152	0.009623436	0.023266831	RMER16B3:ERVK:LTR	1.762838069	0.615847343	DO_RNA_Pb_M	Pb	M	RMER16B3	ERVK	LTR
-0.657313562	5.246416732	0.009680256	0.023282489	MTB_Mm-int:ERVL-MaLR:LTR	39.526277	26.3753858	DO_RNA_Pb_M	Pb	M	MTB_Mm-int	ERVL-MaLR	LTR
-0.706454767	5.429039862	0.00965829	0.023282489	RLTR12A:ERVK:LTR	44.46593606	25.9251052	DO_RNA_Pb_M	Pb	M	RLTR12A	ERVK	LTR
-0.565991529	13.65390038	0.009714768	0.023310903	B3:B2:SINE	14007.46461	9426.274033	DO_RNA_Pb_M	Pb	M	B3	B2	SINE
0.910561025	1.274367112	0.009754133	0.023350802	LTR83:ERVL:LTR	1.750343459	2.096202409	DO_RNA_Pb_M	Pb	M	LTR83	ERVL	LTR
-0.661996639	4.924777274	0.010041432	0.023982675	RLTR24:ERV1:LTR	30.94759723	19.4834026	DO_RNA_Pb_M	Pb	M	RLTR24	ERV1	LTR
-0.851947709	3.767777992	0.01015266	0.02419207	RLTR13B4:ERVK:LTR	13.81354514	5.275618392	DO_RNA_Pb_M	Pb	M	RLTR13B4	ERVK	LTR
-0.561188731	6.770874531	0.010249494	0.024366274	MER21C:ERVL:LTR	123.2653504	79.08703936	DO_RNA_Pb_M	Pb	M	MER21C	ERVL	LTR
-0.638445315	3.616109597	0.010541973	0.025003709	IAPLTR2a:ERVK:LTR	12.09939515	7.544077957	DO_RNA_Pb_M	Pb	M	IAPLTR2a	ERVK	LTR
-0.990688539	0.448847131	0.010631579	0.025158137	LTR88a:Gypsy?:LTR	1.280679447	0.637091783	DO_RNA_Pb_M	Pb	M	LTR88a	Gypsy?	LTR
-0.607289898	6.469396446	0.010707432	0.025279385	ETnERV2-int:ERVK:LTR	97.33608214	60.67657787	DO_RNA_Pb_M	Pb	M	ETnERV2-int	ERVK	LTR
-0.606179907	5.868293797	0.010936511	0.025761002	RLTR14_RN:ERV1:LTR	61.28293296	45.45767349	DO_RNA_Pb_M	Pb	M	RLTR14_RN	ERV1	LTR
-1.28569251	1.901851323	0.010979993	0.02580424	MER45R:hAT-Tip100:DNA	3.280678382	1.284912113	DO_RNA_Pb_M	Pb	M	MER45R	hAT-Tip100	DNA
-0.693260981	3.827000799	0.011011464	0.025819117	Tigger13a:TcMar-Tigger:DNA	14.25743843	7.580809693	DO_RNA_Pb_M	Pb	M	Tigger13a	TcMar-Tigger	DNA
-0.664644055	6.695662377	0.0112613	0.026344772	AmnSINE1:Deu:SINE	98.45100718	52.71920175	DO_RNA_Pb_M	Pb	M	AmnSINE1	Deu	SINE
-0.526519325	12.259851	0.011561096	0.026951786	L1Md_F2:L1:LINE	5147.187291	3434.343933	DO_RNA_Pb_M	Pb	M	L1Md_F2	L1	LINE
-1.134889607	1.180226218	0.011586464	0.026951786	MER105:DNA:DNA	2.112195313	0.675045307	DO_RNA_Pb_M	Pb	M	MER105	DNA	DNA
-0.792501805	2.760944889	0.011599503	0.026951786	MER90a:ERV1:LTR	6.646557947	3.37849458	DO_RNA_Pb_M	Pb	M	MER90a	ERV1	LTR
-1.23033487	0.872697729	0.011805616	0.027368776	Tigger1a_Art:TcMar-Tigger:DNA	1.182974717	0.762626768	DO_RNA_Pb_M	Pb	M	Tigger1a_Art	TcMar-Tigger	DNA
-1.034978467	-0.109880791	0.011965135	0.027676112	MER5C1:hAT-Charlie:DNA	0.641965483	0.37214092	DO_RNA_Pb_M	Pb	M	MER5C1	hAT-Charlie	DNA
-0.537461607	10.16209576	0.012057736	0.027827628	RMER15:ERVL:LTR	1266.865134	862.5488494	DO_RNA_Pb_M	Pb	M	RMER15	ERVL	LTR
-0.590558209	5.426010504	0.012542017	0.028815776	MamSINE1:tRNA:SINE	44.56679997	31.07375062	DO_RNA_Pb_M	Pb	M	MamSINE1	tRNA	SINE
-0.626982354	6.22743461	0.012520751	0.028815776	MER20B:hAT-Charlie:DNA	77.23920448	46.16278898	DO_RNA_Pb_M	Pb	M	MER20B	hAT-Charlie	DNA
-0.516190841	5.300564119	0.012590835	0.028863366	LTR72_RN:ERV1:LTR	40.09611108	27.25970895	DO_RNA_Pb_M	Pb	M	LTR72_RN	ERV1	LTR
-0.594938497	5.814865319	0.013005766	0.029554655	L4_A_Mam:RTE-X:LINE	59.00199248	28.60884704	DO_RNA_Pb_M	Pb	M	L4_A_Mam	RTE-X	LINE
-0.883202058	2.594180283	0.012978994	0.029554655	LTR48:ERV1:LTR	6.202543771	2.705282638	DO_RNA_Pb_M	Pb	M	LTR48	ERV1	LTR
-0.76056475	3.405151032	0.013007502	0.029554655	MamRep605:LTR?:LTR?	10.66205583	6.935548408	DO_RNA_Pb_M	Pb	M	MamRep605	LTR?	LTR
-0.624868647	5.697688693	0.012933419	0.029554655	RLTR49:ERVK:LTR	54.59024396	37.54914654	DO_RNA_Pb_M	Pb	M	RLTR49	ERVK	LTR
-0.682954772	4.260774104	0.013068146	0.029626901	RLTR20B2:ERVK:LTR	19.45437383	13.45494953	DO_RNA_Pb_M	Pb	M	RLTR20B2	ERVK	LTR
-1.003909801	1.891093103	0.013355004	0.03008382	ERV3-16A3_LTR:ERVL:LTR	3.778803817	1.377079627	DO_RNA_Pb_M	Pb	M	ERV3-16A3_LTR	ERVL	LTR
-0.741676116	2.804655169	0.013355758	0.03008382	LTR40b:ERVL:LTR	7.005749928	4.824860214	DO_RNA_Pb_M	Pb	M	LTR40b	ERVL	LTR
-0.594698274	7.725159896	0.013357567	0.03008382	MYSERV6-int:ERVK:LTR	210.2019518	146.1892009	DO_RNA_Pb_M	Pb	M	MYSERV6-int	ERVK	LTR
-0.533234698	11.27193547	0.01339775	0.030107212	MIRb:MIR:SINE	2607.814341	1695.988491	DO_RNA_Pb_M	Pb	M	MIRb	MIR	SINE
-0.572788124	7.17983528	0.013426585	0.030107212	MMERVK9E_I-int:ERVK:LTR	157.9775626	93.45271058	DO_RNA_Pb_M	Pb	M	MMERVK9E_I-int	ERVK	LTR
-0.56934437	8.255202468	0.013521528	0.030122796	L1_Mus4:L1:LINE	329.0870842	213.3311007	DO_RNA_Pb_M	Pb	M	L1_Mus4	L1	LINE
-0.813055672	2.512955366	0.013486329	0.030122796	MER91A:hAT-Tip100:DNA	5.468079135	2.564257258	DO_RNA_Pb_M	Pb	M	MER91A	hAT-Tip100	DNA
-0.552888077	7.241697978	0.013516195	0.030122796	MT2_Mm:ERVL:LTR	164.4190715	104.0523555	DO_RNA_Pb_M	Pb	M	MT2_Mm	ERVL	LTR
-0.52957806	11.69438709	0.013567588	0.030159984	B1_Mur4:Alu:SINE	3449.286708	2455.198229	DO_RNA_Pb_M	Pb	M	B1_Mur4	Alu	SINE
-0.55321234	9.622111224	0.013864144	0.030620379	L1_Mur3:L1:LINE	817.0744985	597.2964508	DO_RNA_Pb_M	Pb	M	L1_Mur3	L1	LINE
-0.590973363	5.051685236	0.013849934	0.030620379	MTEb-int:ERVL-MaLR:LTR	32.99034811	23.88742956	DO_RNA_Pb_M	Pb	M	MTEb-int	ERVL-MaLR	LTR
-0.553633832	8.055637292	0.013844255	0.030620379	RLTR13B1:ERVK:LTR	279.7880334	197.122846	DO_RNA_Pb_M	Pb	M	RLTR13B1	ERVK	LTR
-1.163882562	-0.126581659	0.014480036	0.031876655	MER34-int:ERV1:LTR	0.611216913	0.363784134	DO_RNA_Pb_M	Pb	M	MER34-int	ERV1	LTR
-0.691352596	2.908605514	0.014495032	0.031876655	RLTR10B:ERVK:LTR	7.759733219	4.543240214	DO_RNA_Pb_M	Pb	M	RLTR10B	ERVK	LTR
-0.959524171	0.712480736	0.014549226	0.031927467	LTR40A1:ERVL:LTR	1.474398188	0.472799974	DO_RNA_Pb_M	Pb	M	LTR40A1	ERVL	LTR
-0.529111561	12.41348917	0.01478705	0.03229228	B3A:B2:SINE	5775.078742	4029.155799	DO_RNA_Pb_M	Pb	M	B3A	B2	SINE
-0.556733974	8.270635615	0.014761719	0.03229228	BC1_Mm:scRNA:scRNA	340.1266568	202.1998092	DO_RNA_Pb_M	Pb	M	BC1_Mm	scRNA	scRNA
-0.556294922	10.52009167	0.014809799	0.03229228	MTA_Mm-int:ERVL-MaLR:LTR	1555.992574	1099.275079	DO_RNA_Pb_M	Pb	M	MTA_Mm-int	ERVL-MaLR	LTR
-0.937087892	2.241742751	0.015130609	0.032921897	ORSL:hAT-Tip100:DNA	4.239209494	2.185781824	DO_RNA_Pb_M	Pb	M	ORSL	hAT-Tip100	DNA
-0.519842031	6.833615617	0.015282992	0.033183157	RLTR15:ERVK:LTR	121.993089	82.39001167	DO_RNA_Pb_M	Pb	M	RLTR15	ERVK	LTR
-0.513537765	10.43712858	0.015504625	0.033593355	L1Md_A:L1:LINE	1418.203681	1083.787264	DO_RNA_Pb_M	Pb	M	L1Md_A	L1	LINE
-1.074769614	0.211626059	0.015573402	0.033671333	MER126:DNA:DNA	0.888755193	0.457279239	DO_RNA_Pb_M	Pb	M	MER126	DNA	DNA
-0.517960481	10.62930611	0.015829023	0.034114876	ID4_:ID:SINE	1737.36804	1136.700094	DO_RNA_Pb_M	Pb	M	ID4_	ID	SINE
-0.83676984	0.494844065	0.015844981	0.034114876	tRNA-Tyr-TAC:tRNA:tRNA	1.126445354	0.75708997	DO_RNA_Pb_M	Pb	M	tRNA-Tyr-TAC	tRNA	tRNA
-0.587619771	9.45648682	0.015926182	0.034217968	Lx5b:L1:LINE	714.9192227	474.610271	DO_RNA_Pb_M	Pb	M	Lx5b	L1	LINE
-0.529200246	7.679327558	0.015981971	0.034266147	RMER19B2:ERVK:LTR	219.5645917	156.7009619	DO_RNA_Pb_M	Pb	M	RMER19B2	ERVK	LTR
-1.117925191	1.353985444	0.016131678	0.034463267	MER5C:hAT-Charlie:DNA	2.06484838	0.932975357	DO_RNA_Pb_M	Pb	M	MER5C	hAT-Charlie	DNA
-0.539952388	5.729305455	0.016154076	0.034463267	MLT1F:ERVL-MaLR:LTR	53.72669101	35.88152227	DO_RNA_Pb_M	Pb	M	MLT1F	ERVL-MaLR	LTR
-0.614226404	6.557061391	0.016174581	0.034463267	MLT1F2:ERVL-MaLR:LTR	95.61620663	56.18550009	DO_RNA_Pb_M	Pb	M	MLT1F2	ERVL-MaLR	LTR
-0.968178186	2.384049022	0.016277192	0.034610096	FordPrefect_a:hAT-Tip100:DNA	4.978473468	2.536056395	DO_RNA_Pb_M	Pb	M	FordPrefect_a	hAT-Tip100	DNA
-0.582005765	6.2000997	0.016973766	0.036016649	L3b:CR1:LINE	72.12349347	52.39474637	DO_RNA_Pb_M	Pb	M	L3b	CR1	LINE
-0.503653076	9.96332476	0.017053236	0.036110668	ORR1F:ERVL-MaLR:LTR	1080.281739	679.0786072	DO_RNA_Pb_M	Pb	M	ORR1F	ERVL-MaLR	LTR
-0.554440947	4.696556854	0.017124348	0.036186636	RMER17C-int:ERVK:LTR	27.28134496	18.71117707	DO_RNA_Pb_M	Pb	M	RMER17C-int	ERVK	LTR
-0.511412715	12.30852843	0.017214718	0.036228514	B1_Mus2:Alu:SINE	5455.389098	3790.180339	DO_RNA_Pb_M	Pb	M	B1_Mus2	Alu	SINE
-0.537719013	7.338055198	0.017182786	0.036228514	RLTR20C1_MM:ERVK:LTR	166.0988472	113.0270845	DO_RNA_Pb_M	Pb	M	RLTR20C1_MM	ERVK	LTR
-0.688348938	6.501447396	0.017446152	0.036491238	L1MCb:L1:LINE	88.59967332	60.22773474	DO_RNA_Pb_M	Pb	M	L1MCb	L1	LINE
-0.521499253	6.679126677	0.017417936	0.036491238	RMER12:ERVK:LTR	104.7673784	71.67194676	DO_RNA_Pb_M	Pb	M	RMER12	ERVK	LTR
-0.640824911	5.55412161	0.017402967	0.036491238	tRNA-Ala-GCA:tRNA:tRNA	47.99205117	32.2785862	DO_RNA_Pb_M	Pb	M	tRNA-Ala-GCA	tRNA	tRNA
-0.576267292	5.431951744	0.017666661	0.03687736	RodERV21-int:ERV1:LTR	46.55845733	23.95738717	DO_RNA_Pb_M	Pb	M	RodERV21-int	ERV1	LTR
-1.012643492	1.912058737	0.017788385	0.037056129	IAPLTR4_I:ERVK:LTR	3.667103204	1.417872144	DO_RNA_Pb_M	Pb	M	IAPLTR4_I	ERVK	LTR
-0.50968964	11.36329294	0.017907933	0.037229651	PB1D9:Alu:SINE	2766.69273	2009.340787	DO_RNA_Pb_M	Pb	M	PB1D9	Alu	SINE
-0.919548739	0.758169257	0.018085463	0.037522768	ERVB3_1-LTR_MM:ERVK:LTR	1.503295827	0.671856096	DO_RNA_Pb_M	Pb	M	ERVB3_1-LTR_MM	ERVK	LTR
-1.032608263	1.884866901	0.018241155	0.037693493	L1MEi:L1:LINE	3.481395886	1.321475	DO_RNA_Pb_M	Pb	M	L1MEi	L1	LINE
-0.555340856	5.730579478	0.018223954	0.037693493	RLTR10E:ERVK:LTR	57.83195322	37.85961611	DO_RNA_Pb_M	Pb	M	RLTR10E	ERVK	LTR
-0.788660207	2.275564104	0.018322778	0.037786131	LTR102_Mam:ERVL:LTR	4.713138106	2.236483301	DO_RNA_Pb_M	Pb	M	LTR102_Mam	ERVL	LTR
