logFC	logCPM	PValue	FDR	TE	Control_CPM_median	Exposure_CPM_median	group	Type	Sex	Subfamily	Class
0.149338677	0.851531314	0.428670363	0.567729213	MLT1O-int	1.599949798	1.698856914	ZB_ATAC_As_F	As	F	MLT1O-int	LTR
0.017426561	7.375736628	0.429605469	0.567729213	RLTR31C_MM	165.8434101	166.2750136	ZB_ATAC_As_F	As	F	RLTR31C_MM	LTR
0.024217719	6.274450374	0.430701022	0.568505008	Tigger10	76.62347696	78.8409613	ZB_ATAC_As_F	As	F	Tigger10	DNA
0.027920586	5.640009975	0.436610857	0.574948101	Kanga1	49.21473322	50.5548809	ZB_ATAC_As_F	As	F	Kanga1	DNA
0.017268245	7.33087004	0.436233393	0.574948101	RLTR53_Mm	161.3269728	162.8778716	ZB_ATAC_As_F	As	F	RLTR53_Mm	LTR
0.035159799	5.120250629	0.439318745	0.577833361	ERVB4_3-LTR_MM	34.9053565	35.38896256	ZB_ATAC_As_F	As	F	ERVB4_3-LTR_MM	LTR
0.023605588	8.066866165	0.439961318	0.577998535	ERVB7_1-LTR_MM	265.4890467	277.8529845	ZB_ATAC_As_F	As	F	ERVB7_1-LTR_MM	LTR
-0.016587953	8.082063457	0.441057972	0.57875917	IAPEY2_LTR	270.8808258	269.216064	ZB_ATAC_As_F	As	F	IAPEY2_LTR	LTR
-0.021571917	7.075571916	0.443072551	0.580721117	RLTR13C3	135.5645487	133.6119611	ZB_ATAC_As_F	As	F	RLTR13C3	LTR
-0.05953533	3.313936902	0.446709331	0.583435785	MER65-int	9.802567441	9.292476	ZB_ATAC_As_F	As	F	MER65-int	LTR
0.016637074	8.164197302	0.446349542	0.583435785	MLT1E3	287.6645708	287.9837432	ZB_ATAC_As_F	As	F	MLT1E3	LTR
0.010417623	10.76709198	0.446067271	0.583435785	MMERVK10C-int	1741.209115	1741.850455	ZB_ATAC_As_F	As	F	MMERVK10C-int	LTR
0.012340868	9.607824127	0.450868739	0.586834243	L1MA9	779.9198244	788.180098	ZB_ATAC_As_F	As	F	L1MA9	LINE
0.043976767	4.66858774	0.450608049	0.586834243	LTRIS4B	25.49474807	25.3807939	ZB_ATAC_As_F	As	F	LTRIS4B	LTR
-0.149453335	0.831405809	0.450886059	0.586834243	MER133B	1.599482008	1.499537398	ZB_ATAC_As_F	As	F	MER133B	DNA
-0.008928011	14.67451044	0.45205354	0.586987059	L1Md_T	26161.66008	25979.75932	ZB_ATAC_As_F	As	F	L1Md_T	LINE
-0.033441512	4.676945868	0.451964259	0.586987059	X6B_LINE	25.50548669	25.38338296	ZB_ATAC_As_F	As	F	X6B_LINE	LINE
-0.057718598	7.780339153	0.45356833	0.588270757	MLTR18B_MM	218.433291	222.3035411	ZB_ATAC_As_F	As	F	MLTR18B_MM	LTR
0.184156882	0.029108833	0.454474577	0.588763125	Cheshire_Mars	0.799900801	0.799307756	ZB_ATAC_As_F	As	F	Cheshire_Mars	DNA
0.019191509	7.514820468	0.455691043	0.589655771	LTR50	183.9820539	185.5421528	ZB_ATAC_As_F	As	F	LTR50	LTR
0.015568828	9.193313651	0.457884036	0.591336605	RLTR20C2_MM	582.6025132	594.5215763	ZB_ATAC_As_F	As	F	RLTR20C2_MM	LTR
0.044031854	3.802557217	0.458047853	0.591336605	X8_LINE	13.70211977	14.48844956	ZB_ATAC_As_F	As	F	X8_LINE	LINE
0.008228568	10.9150787	0.459087346	0.591994986	MLT1D	1925.507484	1946.839686	ZB_ATAC_As_F	As	F	MLT1D	LTR
0.041742807	4.683718887	0.459962013	0.592439552	ERVB2_1-I_MM-int	25.21314299	24.68333352	ZB_ATAC_As_F	As	F	ERVB2_1-I_MM-int	LTR
0.033097534	4.652513664	0.463539125	0.596359887	LTR88c	24.9196323	24.38001654	ZB_ATAC_As_F	As	F	LTR88c	LTR
0.064688033	3.304673636	0.465986047	0.598620422	MLT1E2-int	9.398040576	9.892515233	ZB_ATAC_As_F	As	F	MLT1E2-int	LTR
-0.019909456	7.274605356	0.466367073	0.598620422	RLTR13B3	154.7549869	152.4993401	ZB_ATAC_As_F	As	F	RLTR13B3	LTR
-0.007916816	11.05888183	0.469008876	0.601321013	MLT1A0	2136.166769	2144.891515	ZB_ATAC_As_F	As	F	MLT1A0	LTR
-0.042860207	3.937712647	0.470689975	0.6027851	LTR88a	14.81376994	14.88676592	ZB_ATAC_As_F	As	F	LTR88a	LTR
0.022452516	6.713069335	0.472353226	0.603532465	IAP1-MM_LTR	104.4011332	105.720589	ZB_ATAC_As_F	As	F	IAP1-MM_LTR	LTR
-0.0253132	5.331712792	0.472005117	0.603532465	Tigger20a	39.80861376	39.67029484	ZB_ATAC_As_F	As	F	Tigger20a	DNA
0.026501176	6.295014251	0.475545545	0.606917715	MER91B	78.59245154	82.14631842	ZB_ATAC_As_F	As	F	MER91B	DNA
-0.041308163	4.426313385	0.477391433	0.608578817	LTR75B	21.39932792	20.98316902	ZB_ATAC_As_F	As	F	LTR75B	LTR
-0.014722804	8.082879749	0.478201669	0.608917387	RLTR26B_MM	270.8211223	267.9231603	ZB_ATAC_As_F	As	F	RLTR26B_MM	LTR
0.023871584	5.549031565	0.479171039	0.60945759	MER58D	46.61219685	46.96892766	ZB_ATAC_As_F	As	F	MER58D	DNA
-0.009142502	11.72154112	0.483127887	0.61379202	MERVL-int	3377.507532	3363.498091	ZB_ATAC_As_F	As	F	MERVL-int	LTR
-0.014051181	7.583590316	0.484204804	0.614461942	RLTR20B1	191.2939993	189.6576645	ZB_ATAC_As_F	As	F	RLTR20B1	LTR
0.026673409	6.052708944	0.48491497	0.614665461	SRV_MM-int	65.99708339	67.84551475	ZB_ATAC_As_F	As	F	SRV_MM-int	LTR
0.120085076	1.05300664	0.48635536	0.615793083	MLT1E1-int	1.799410201	1.799411047	ZB_ATAC_As_F	As	F	MLT1E1-int	LTR
0.011958825	12.98809041	0.497449521	0.628416457	B1_Mur4	8134.744585	8164.313313	ZB_ATAC_As_F	As	F	B1_Mur4	SINE
-0.017683071	6.812720576	0.496974872	0.628416457	RLTR13D4	112.8592256	110.1271774	ZB_ATAC_As_F	As	F	RLTR13D4	LTR
-0.01207265	8.26010494	0.498177771	0.628626126	MLT2B2	306.5914647	303.3556166	ZB_ATAC_As_F	As	F	MLT2B2	LTR
-0.019003239	7.867094427	0.499497763	0.629581172	RLTR13D2	232.7433004	234.0916959	ZB_ATAC_As_F	As	F	RLTR13D2	LTR
-0.050046273	3.350073063	0.50011554	0.629649971	MLT1G-int	10.10786232	9.491443357	ZB_ATAC_As_F	As	F	MLT1G-int	LTR
0.020740958	6.033814681	0.508573086	0.639577852	RLTR10E	64.43403561	65.15679253	ZB_ATAC_As_F	As	F	RLTR10E	LTR
-0.009449348	15.04443048	0.514592513	0.644997727	B3	33900.29194	33594.29805	ZB_ATAC_As_F	As	F	B3	SINE
0.088820666	1.756726059	0.514613571	0.644997727	MER50-int	3.199442709	3.497417419	ZB_ATAC_As_F	As	F	MER50-int	LTR
-0.039105918	4.54693455	0.514068848	0.644997727	RLTR13D	23.20395685	21.38556469	ZB_ATAC_As_F	As	F	RLTR13D	LTR
-0.145628369	0.533686545	0.517537138	0.647935633	Eulor6C	1.298960582	1.19905017	ZB_ATAC_As_F	As	F	Eulor6C	DNA
0.089018267	1.49116665	0.520239816	0.648431277	MER123	2.599885201	2.799129571	ZB_ATAC_As_F	As	F	MER123	DNA
-0.135445573	0.69021294	0.519752298	0.648431277	MER51-int	1.399663741	1.29901976	ZB_ATAC_As_F	As	F	MER51-int	LTR
0.040070537	4.20117586	0.520253001	0.648431277	MLT1F2-int	18.10101328	18.48343528	ZB_ATAC_As_F	As	F	MLT1F2-int	LTR
0.021202942	6.677104271	0.524249834	0.652685205	BGLII_B2	101.4672163	104.0073039	ZB_ATAC_As_F	As	F	BGLII_B2	LTR
0.086297009	1.578284958	0.525216538	0.65316139	Eulor5B	2.796793401	2.697891503	ZB_ATAC_As_F	As	F	Eulor5B	DNA
-0.041109805	4.217830589	0.52728532	0.655005542	Kanga1d	18.30396455	17.58571275	ZB_ATAC_As_F	As	F	Kanga1d	DNA
0.055172208	2.660962629	0.530823697	0.658669138	X2_LINE	6.067117284	6.295829987	ZB_ATAC_As_F	As	F	X2_LINE	LINE
0.059862298	2.607632169	0.532822468	0.660416318	UCON7	5.801260514	6.195033536	ZB_ATAC_As_F	As	F	UCON7	DNA
0.020657823	5.767901236	0.533617601	0.66066941	RLTR9B2	54.21167372	55.75047639	ZB_ATAC_As_F	As	F	RLTR9B2	LTR
0.012329677	7.744456544	0.535560243	0.662341097	RLTR16B_MM	213.8276268	213.433277	ZB_ATAC_As_F	As	F	RLTR16B_MM	LTR
0.027702226	4.696043408	0.537332635	0.663471641	MER131	25.59894381	25.78288715	ZB_ATAC_As_F	As	F	MER131	SINE
0.088078646	1.349108055	0.543923797	0.669634483	LTR39	2.202361402	2.298210836	ZB_ATAC_As_F	As	F	LTR39	LTR
-0.017084435	6.736883521	0.543667533	0.669634483	MLTR31A_MM	106.3181235	105.7303085	ZB_ATAC_As_F	As	F	MLTR31A_MM	LTR
0.012282299	8.422101169	0.544452366	0.669634483	RLTR13D5	341.5074151	344.6725175	ZB_ATAC_As_F	As	F	RLTR13D5	LTR
0.026080464	5.192503474	0.545772305	0.67052026	Charlie9	35.76401054	35.47296851	ZB_ATAC_As_F	As	F	Charlie9	DNA
-0.006404213	9.734343423	0.555052066	0.681172569	RLTR11A	851.2601739	849.4628125	ZB_ATAC_As_F	As	F	RLTR11A	LTR
-0.008955528	8.341623363	0.562530082	0.689592797	RMER21B	324.3433677	322.4993868	ZB_ATAC_As_F	As	F	RMER21B	LTR
0.00933732	8.981978227	0.566176798	0.693303023	MERVK26-int	505.2927793	503.0943793	ZB_ATAC_As_F	As	F	MERVK26-int	LTR
0.025187332	4.667299396	0.569211171	0.696256115	Tigger14a	25.09921331	25.28323193	ZB_ATAC_As_F	As	F	Tigger14a	DNA
-0.040165786	3.48298269	0.571054353	0.697747286	X6A_LINE	10.80574226	10.89661941	ZB_ATAC_As_F	As	F	X6A_LINE	LINE
0.010714049	8.738257747	0.574396732	0.701065007	RLTR45-int	426.0417093	431.252903	ZB_ATAC_As_F	As	F	RLTR45-int	LTR
0.063027918	2.115624249	0.576015711	0.702274335	Eulor1	4.101877869	3.798755431	ZB_ATAC_As_F	As	F	Eulor1	DNA
-0.00756279	8.871944701	0.577303844	0.703078102	RLTR18B	468.7614032	466.4244388	ZB_ATAC_As_F	As	F	RLTR18B	LTR
-0.013882557	8.036791046	0.581723604	0.707689869	MLT1H2	263.8178296	254.2943469	ZB_ATAC_As_F	As	F	MLT1H2	LTR
-0.009154449	9.482458412	0.582451291	0.707804938	MYSERV16_I-int	716.0642755	708.72912	ZB_ATAC_As_F	As	F	MYSERV16_I-int	LTR
-0.024653341	4.696546116	0.583256152	0.708013439	MER74C	26.12514625	25.6831382	ZB_ATAC_As_F	As	F	MER74C	LTR
-0.0237941	5.666782046	0.584753511	0.708908663	L1ME3C	50.53947966	49.26735243	ZB_ATAC_As_F	As	F	L1ME3C	LINE
0.018897202	5.732944302	0.585261803	0.708908663	L1ME3F	52.78295362	54.26434336	ZB_ATAC_As_F	As	F	L1ME3F	LINE
0.014166863	7.521449297	0.587486345	0.710833045	LTR33A	182.9558598	188.0594052	ZB_ATAC_As_F	As	F	LTR33A	LTR
0.01443291	6.405461113	0.591376631	0.71399468	LTR48B	83.81593676	85.84346249	ZB_ATAC_As_F	As	F	LTR48B	LTR
-0.029127723	4.631106981	0.590748899	0.71399468	MLT1G3-int	24.72082235	23.38222666	ZB_ATAC_As_F	As	F	MLT1G3-int	LTR
0.014144586	6.684449834	0.592492325	0.714570031	MER102c	103.0755397	102.7320634	ZB_ATAC_As_F	As	F	MER102c	DNA
0.008197251	12.92426626	0.596113484	0.716618146	B1_Mur1	7775.692158	7794.352652	ZB_ATAC_As_F	As	F	B1_Mur1	SINE
-0.010032898	8.627686437	0.595586209	0.716618146	LTR16A	397.232901	398.9757538	ZB_ATAC_As_F	As	F	LTR16A	LTR
-0.00699021	9.894989023	0.595516785	0.716618146	RLTR25B	949.7849762	953.571128	ZB_ATAC_As_F	As	F	RLTR25B	LTR
-0.048517659	3.258485272	0.597735218	0.71779589	MER68C	9.104874265	8.997179946	ZB_ATAC_As_F	As	F	MER68C	LTR
0.046315925	2.940915591	0.600019935	0.718994949	LTR91	7.499763944	7.395032081	ZB_ATAC_As_F	As	F	LTR91	LTR
-0.010539266	8.847623003	0.599812911	0.718994949	MLT1E2	460.3988045	457.5315733	ZB_ATAC_As_F	As	F	MLT1E2	LTR
-0.026799592	4.860585637	0.602853221	0.721616596	RLTR41B	29.28780249	29.08098716	ZB_ATAC_As_F	As	F	RLTR41B	LTR
0.011345465	7.916389529	0.604272459	0.722541828	RLTR22_Mus	240.8630913	239.6414592	ZB_ATAC_As_F	As	F	RLTR22_Mus	LTR
-0.011233281	7.03995583	0.610161769	0.728026529	MARNA	130.2101652	131.0945596	ZB_ATAC_As_F	As	F	MARNA	DNA
0.013083065	6.598324369	0.612543511	0.730089174	MER74B	96.57612013	96.727267	ZB_ATAC_As_F	As	F	MER74B	LTR
0.01417253	7.207383283	0.615436742	0.732756419	RLTR13B4	147.4439835	146.8813193	ZB_ATAC_As_F	As	F	RLTR13B4	LTR
-0.034132481	3.618616033	0.61612797	0.732799011	FAM	12.00360304	11.99627398	ZB_ATAC_As_F	As	F	FAM	SINE
0.01338593	7.690653146	0.617302708	0.73341597	ERVL-int	206.5745527	209.1621418	ZB_ATAC_As_F	As	F	ERVL-int	LTR
0.025836966	4.828293391	0.618853319	0.734477718	LTR28B	28.29415661	28.57853117	ZB_ATAC_As_F	As	F	LTR28B	LTR
-0.08261684	1.41206334	0.620241568	0.735344722	ERVB4_1-LTR_MM	2.399902231	2.299276013	ZB_ATAC_As_F	As	F	ERVB4_1-LTR_MM	LTR
0.033748325	4.10861319	0.624132819	0.73635755	L1M3a	16.60514611	18.08824472	ZB_ATAC_As_F	As	F	L1M3a	LINE
-0.01222866	7.430394435	0.624389049	0.73635755	MER44D	172.7838029	172.7461795	ZB_ATAC_As_F	As	F	MER44D	DNA
-0.032799182	3.841275044	0.621837608	0.73635755	MLT1I-int	14.09753427	13.38980507	ZB_ATAC_As_F	As	F	MLT1I-int	LTR
-0.006987185	9.890902393	0.623034173	0.73635755	RLTR31D_MM	952.9700697	952.4503825	ZB_ATAC_As_F	As	F	RLTR31D_MM	LTR
0.013806514	6.909714729	0.62331176	0.73635755	Tigger6a	119.30371	122.3619172	ZB_ATAC_As_F	As	F	Tigger6a	DNA
0.005566617	11.12105273	0.629860308	0.742027212	MTB	2230.748304	2234.105972	ZB_ATAC_As_F	As	F	MTB	LTR
-0.008782504	12.43185423	0.635598114	0.747998622	L1_Mur2	5501.707103	5431.415924	ZB_ATAC_As_F	As	F	L1_Mur2	LINE
-0.029323071	4.147431051	0.637636045	0.749607884	L1MEg2	17.59783222	17.18614749	ZB_ATAC_As_F	As	F	L1MEg2	LINE
0.011028652	7.420210425	0.639216349	0.750676342	RLTR13B2	170.3068063	172.4462101	ZB_ATAC_As_F	As	F	RLTR13B2	LTR
-0.016740558	8.553323084	0.645173353	0.753713489	ERVB4_2-I_MM-int	376.5154883	372.3677436	ZB_ATAC_As_F	As	F	ERVB4_2-I_MM-int	LTR
0.021739806	5.15139582	0.64512757	0.753713489	L1PB4	35.71866632	35.97305253	ZB_ATAC_As_F	As	F	L1PB4	LINE
0.010189161	7.959696744	0.64492279	0.753713489	LFSINE_Vert	248.2304945	247.4003321	ZB_ATAC_As_F	As	F	LFSINE_Vert	SINE
0.015081349	6.04919737	0.643048635	0.753713489	LTR31	65.02983615	66.17931113	ZB_ATAC_As_F	As	F	LTR31	LTR
0.008118207	8.065751595	0.644319362	0.753713489	MLT1J1	266.8883129	268.3603563	ZB_ATAC_As_F	As	F	MLT1J1	LTR
-0.010837641	7.544045665	0.650930257	0.759645123	MER63B	186.9489236	184.2424609	ZB_ATAC_As_F	As	F	MER63B	DNA
0.021227744	4.617279574	0.654638868	0.76317649	MER91C	24.48077289	24.97781363	ZB_ATAC_As_F	As	F	MER91C	DNA
0.014239412	5.936908099	0.655912136	0.763864342	ERVB7_4-LTR_MM	61.47434548	62.14469474	ZB_ATAC_As_F	As	F	ERVB7_4-LTR_MM	LTR
-0.013286633	6.149088962	0.660257632	0.768124903	MER112	70.77715325	70.74705665	ZB_ATAC_As_F	As	F	MER112	DNA
0.012642556	6.210108375	0.662163364	0.769394765	BGLII_A	73.93302519	74.37679088	ZB_ATAC_As_F	As	F	BGLII_A	LTR
-0.011340012	6.375366039	0.663213325	0.769394765	LTR78B	82.44342204	84.04490989	ZB_ATAC_As_F	As	F	LTR78B	LTR
0.06975604	1.156646217	0.663413733	0.769394765	UCON21	1.999120159	2.09934074	ZB_ATAC_As_F	As	F	UCON21	DNA
-0.096407127	0.659406294	0.666232214	0.771261619	LTR59	1.301144513	1.29894781	ZB_ATAC_As_F	As	F	LTR59	LTR
-0.048137192	2.51545298	0.66709301	0.771261619	MLT1E1A-int	5.500310361	4.995844132	ZB_ATAC_As_F	As	F	MLT1E1A-int	LTR
0.031029953	3.391587915	0.666819677	0.771261619	Tigger1a_Art	10.21062403	10.49212307	ZB_ATAC_As_F	As	F	Tigger1a_Art	DNA
0.013751049	6.683405878	0.669317076	0.771439682	RLTR13A	102.4822425	105.2214416	ZB_ATAC_As_F	As	F	RLTR13A	LTR
0.008209506	9.297848871	0.669115802	0.771439682	RLTR22_Mur	628.0511274	630.7919251	ZB_ATAC_As_F	As	F	RLTR22_Mur	LTR
-0.006705481	8.99204645	0.669304089	0.771439682	RLTR23	509.5284331	507.8468278	ZB_ATAC_As_F	As	F	RLTR23	LTR
-0.022450109	4.246789274	0.673114952	0.775018039	X7C_LINE	18.68124628	18.28620223	ZB_ATAC_As_F	As	F	X7C_LINE	LINE
0.040564721	2.870934626	0.675352164	0.77679395	LTR9D	7.100396838	7.097760856	ZB_ATAC_As_F	As	F	LTR9D	LTR
-0.035335213	3.140750453	0.679686278	0.780975599	X1_LINE	8.491430258	7.993855958	ZB_ATAC_As_F	As	F	X1_LINE	LINE
-0.022541285	4.362242973	0.682548659	0.783459343	LTR16D1	20.79907613	19.7850601	ZB_ATAC_As_F	As	F	LTR16D1	LTR
-0.118952173	0.085815527	0.690518239	0.790982983	LTR75_1	0.899971476	0.799394559	ZB_ATAC_As_F	As	F	LTR75_1	LTR
0.013547581	6.174499616	0.689997523	0.790982983	RLTR8	71.96968414	73.07723749	ZB_ATAC_As_F	As	F	RLTR8	LTR
0.007602435	8.911323452	0.696934919	0.79751611	ERVB4_1B-I_MM-int	479.2538366	486.5483014	ZB_ATAC_As_F	As	F	ERVB4_1B-I_MM-int	LTR
-0.010534275	7.351042105	0.698273264	0.798230582	RLTR30	164.4927202	163.0778467	ZB_ATAC_As_F	As	F	RLTR30	LTR
0.008645817	7.580528026	0.699011149	0.79825788	MER63A	190.5765125	192.772887	ZB_ATAC_As_F	As	F	MER63A	DNA
0.023933754	4.147979416	0.705150195	0.803932185	Eulor8	17.91396007	17.49450788	ZB_ATAC_As_F	As	F	Eulor8	DNA
0.008145762	7.9437852	0.705418134	0.803932185	RLTR20B5_MM	245.3697625	242.7240431	ZB_ATAC_As_F	As	F	RLTR20B5_MM	LTR
0.042647886	2.189360597	0.711396686	0.807678761	L1M6B	4.200734134	4.596585805	ZB_ATAC_As_F	As	F	L1M6B	LINE
0.017000733	5.242550302	0.70996998	0.807678761	MamTip3	38.31732407	38.37475468	ZB_ATAC_As_F	As	F	MamTip3	DNA
-0.009746402	7.061188235	0.711054315	0.807678761	MLTR18A_MM	132.8287998	131.8936494	ZB_ATAC_As_F	As	F	MLTR18A_MM	LTR
-0.004342251	11.12957583	0.71159533	0.807678761	ORR1A4	2244.369454	2259.505584	ZB_ATAC_As_F	As	F	ORR1A4	LTR
-0.015648667	4.826333748	0.717716526	0.812152911	L1MEj	28.11259312	27.58171637	ZB_ATAC_As_F	As	F	L1MEj	LINE
0.005244169	9.366882384	0.717667222	0.812152911	ORR1A1-int	660.8971052	658.511931	ZB_ATAC_As_F	As	F	ORR1A1-int	LTR
0.009816658	7.544149209	0.716966789	0.812152911	RLTR20A2B_MM	185.4918062	185.7500939	ZB_ATAC_As_F	As	F	RLTR20A2B_MM	LTR
-0.019210894	4.757940241	0.719281849	0.813000117	LTR40A1	26.79134105	25.3829532	ZB_ATAC_As_F	As	F	LTR40A1	LTR
-0.013643421	7.009976067	0.720646794	0.813000117	RLTR44C	127.2943852	129.8596427	ZB_ATAC_As_F	As	F	RLTR44C	LTR
-0.006315945	8.760899872	0.720176276	0.813000117	Tigger5	433.21955	421.0682489	ZB_ATAC_As_F	As	F	Tigger5	DNA
-0.003680751	9.717036088	0.722109104	0.813828607	MT2B2	842.531992	839.7380178	ZB_ATAC_As_F	As	F	MT2B2	LTR
0.006145174	8.284698686	0.727785949	0.819400495	MMERVK10D3_I-int	311.7530646	312.1939515	ZB_ATAC_As_F	As	F	MMERVK10D3_I-int	LTR
-0.008166832	7.184561174	0.734143202	0.825726459	RLTR16C_MM	145.6327378	144.9548021	ZB_ATAC_As_F	As	F	RLTR16C_MM	LTR
0.009881707	9.34094472	0.739991346	0.829799724	L1M4b	648.1107299	647.8214031	ZB_ATAC_As_F	As	F	L1M4b	LINE
0.008649119	6.413602686	0.739375327	0.829799724	MER67B	85.50193537	84.97344454	ZB_ATAC_As_F	As	F	MER67B	LTR
0.018379889	4.63018005	0.739253289	0.829799724	UCON8	24.69414425	24.48152107	ZB_ATAC_As_F	As	F	UCON8	DNA
-0.060344004	1.382187405	0.74349966	0.832898417	RMER3D3	2.298971304	2.19830539	ZB_ATAC_As_F	As	F	RMER3D3	LTR
0.00508795	8.312194018	0.747613824	0.836668924	MLT1G1	317.3831136	316.890735	ZB_ATAC_As_F	As	F	MLT1G1	LTR
-0.003723851	10.93318115	0.749263422	0.836839666	MLT1C	1950.862017	1956.632329	ZB_ATAC_As_F	As	F	MLT1C	LTR
-0.006174733	8.852669055	0.749007503	0.836839666	RLTR9E	460.9897478	456.0323348	ZB_ATAC_As_F	As	F	RLTR9E	LTR
0.007541118	6.983979015	0.757156174	0.844810981	MLT2C2	126.2195143	127.1046684	ZB_ATAC_As_F	As	F	MLT2C2	LTR
0.015820801	4.482099574	0.761090669	0.848354305	RLTR19A2	22.28249935	22.18207242	ZB_ATAC_As_F	As	F	RLTR19A2	LTR
0.007942106	6.838981786	0.762442799	0.849014989	MER47B	114.3631062	113.8144001	ZB_ATAC_As_F	As	F	MER47B	DNA
0.019351658	4.059317095	0.768835518	0.855281701	MER70-int	16.41509039	16.18918547	ZB_ATAC_As_F	As	F	MER70-int	LTR
-0.023000549	3.741608039	0.772107623	0.857215811	Eulor11	13.52772736	12.89029235	ZB_ATAC_As_F	As	F	Eulor11	DNA
-0.012383279	6.071747019	0.771920585	0.857215811	RLTR9C	67.48486896	65.94672835	ZB_ATAC_As_F	As	F	RLTR9C	LTR
0.023069981	3.039116512	0.773737371	0.858172997	LTR86B2	8.102108772	8.193416926	ZB_ATAC_As_F	As	F	LTR86B2	LTR
-0.052310272	1.268385177	0.777456313	0.86144317	MER66-int	2.10065081	2.198365237	ZB_ATAC_As_F	As	F	MER66-int	LTR
0.01550204	4.246958638	0.779805938	0.863191128	ORR1G-int	19.00291429	18.69413602	ZB_ATAC_As_F	As	F	ORR1G-int	LTR
-0.008032463	7.154649323	0.781535219	0.864249629	RLTR20A2	142.2853024	141.9935509	ZB_ATAC_As_F	As	F	RLTR20A2	LTR
-0.005274219	10.99541288	0.783354481	0.865405444	MMVL30-int	2037.5626	2006.993617	ZB_ATAC_As_F	As	F	MMVL30-int	LTR
-0.005487693	11.05113013	0.786936485	0.868504432	L1_Mur1	2108.157169	2086.422794	ZB_ATAC_As_F	As	F	L1_Mur1	LINE
0.032514726	1.949856529	0.788291364	0.86914176	UCON15	3.603523186	4.096483369	ZB_ATAC_As_F	As	F	UCON15	DNA
0.007239127	8.499849676	0.789491916	0.869607844	IAPEy-int	363.8519069	365.0062695	ZB_ATAC_As_F	As	F	IAPEy-int	LTR
-0.020584878	3.601970072	0.793300596	0.872818001	LTR107_Mam	11.99946934	11.49063782	ZB_ATAC_As_F	As	F	LTR107_Mam	LTR
-0.007268868	7.193497767	0.793967717	0.872818001	RLTR13A3	145.0746356	148.2026529	ZB_ATAC_As_F	As	F	RLTR13A3	LTR
0.005844752	8.073750455	0.799318499	0.875328247	MURVY-LTR	270.1183925	270.4822326	ZB_ATAC_As_F	As	F	MURVY-LTR	LTR
