subfamily	sex	group	Freq	Fraction	Ratio
L1MC2	F	BA_BPA10mg	1	0.000965251	1.603346737
L1MC3	F	BA_BPA10mg	5	0.004826255	3.396142173
L1MC4	F	BA_BPA10mg	6	0.005791506	3.847024655
L1MC4a	F	BA_BPA10mg	2	0.001930502	2.344139997
L1MC5	F	BA_BPA10mg	1	0.000965251	1.03414059
L1MC5a	F	BA_BPA10mg	1	0.000965251	1.386138632
L1MCa	F	BA_BPA10mg	2	0.001930502	2.022167561
L1MD	F	BA_BPA10mg	3	0.002895753	1.700062037
L1Md_F	F	BA_BPA10mg	1	0.000965251	0.912159765
L1Md_F2	F	BA_BPA10mg	2	0.001930502	0.113034045
L1Md_T	F	BA_BPA10mg	1	0.000965251	0.154585783
L1MD2	F	BA_BPA10mg	1	0.000965251	1.117173776
L1ME1	F	BA_BPA10mg	1	0.000965251	0.67809994
L1ME2	F	BA_BPA10mg	1	0.000965251	1.363499397
L1ME3A	F	BA_BPA10mg	1	0.000965251	1.730224858
L1ME3G	F	BA_BPA10mg	2	0.001930502	6.137455931
L1ME4a	F	BA_BPA10mg	2	0.001930502	4.635037697
L1MEd	F	BA_BPA10mg	5	0.004826255	5.563870607
L1MEf	F	BA_BPA10mg	1	0.000965251	1.152940168
L1MEg	F	BA_BPA10mg	1	0.000965251	0.954343303
L1VL2	F	BA_BPA10mg	6	0.005791506	4.686286253
L1VL4	F	BA_BPA10mg	2	0.001930502	1.203955219
L2	F	BA_BPA10mg	5	0.004826255	1.007368192
L2a	F	BA_BPA10mg	13	0.012548263	1.904385877
L2b	F	BA_BPA10mg	12	0.011583012	3.104606881
L2c	F	BA_BPA10mg	9	0.008687259	2.601054789
L3	F	BA_BPA10mg	5	0.004826255	1.827496206
L4_A_Mam	F	BA_BPA10mg	1	0.000965251	5.677383886
L4_C_Mam	F	BA_BPA10mg	2	0.001930502	12.12299464
L5	F	BA_BPA10mg	1	0.000965251	28.69740136
LFSINE_Vert	F	BA_BPA10mg	3	0.002895753	8.725100652
LTR10_RN	F	BA_BPA10mg	2	0.001930502	12.84359222
LTR104_Mam	F	BA_BPA10mg	1	0.000965251	14.23747044
LTR31	F	BA_BPA10mg	1	0.000965251	19.64314104
LTR33	F	BA_BPA10mg	6	0.005791506	14.68328064
LTR33A	F	BA_BPA10mg	1	0.000965251	7.104965908
LTR33B	F	BA_BPA10mg	1	0.000965251	13.40608531
LTR37A	F	BA_BPA10mg	1	0.000965251	6.618499774
LTR37B	F	BA_BPA10mg	1	0.000965251	9.418634294
LTR40a	F	BA_BPA10mg	1	0.000965251	5.059596935
LTR40b	F	BA_BPA10mg	1	0.000965251	6.300630145
LTR41	F	BA_BPA10mg	2	0.001930502	13.99339952
LTR48	F	BA_BPA10mg	1	0.000965251	5.633845666
LTR50	F	BA_BPA10mg	1	0.000965251	6.433042687
LTR67B	F	BA_BPA10mg	1	0.000965251	5.608041793
LTR72_RN	F	BA_BPA10mg	1	0.000965251	3.580182626
LTR88a	F	BA_BPA10mg	1	0.000965251	56.51180576
LTR88c	F	BA_BPA10mg	2	0.001930502	62.25876906
Lx	F	BA_BPA10mg	12	0.011583012	1.748342396
Lx10	F	BA_BPA10mg	1	0.000965251	0.342655539
Lx2	F	BA_BPA10mg	3	0.002895753	0.581397179
Lx2B	F	BA_BPA10mg	2	0.001930502	1.156024351
Lx2B2	F	BA_BPA10mg	4	0.003861004	1.298203702
Lx3A	F	BA_BPA10mg	1	0.000965251	0.39048234
Lx4A	F	BA_BPA10mg	2	0.001930502	0.672144076
Lx5	F	BA_BPA10mg	9	0.008687259	1.968993828
Lx5c	F	BA_BPA10mg	5	0.004826255	1.09011971
Lx6	F	BA_BPA10mg	1	0.000965251	0.198372705
Lx7	F	BA_BPA10mg	9	0.008687259	0.80430641
Lx8	F	BA_BPA10mg	23	0.022200772	1.672907006
Lx8b	F	BA_BPA10mg	4	0.003861004	0.596745573
Lx9	F	BA_BPA10mg	9	0.008687259	0.663497097
MamSINE1	F	BA_BPA10mg	2	0.001930502	16.47205101
MER115	F	BA_BPA10mg	1	0.000965251	6.970146821
MER117	F	BA_BPA10mg	3	0.002895753	14.23747044
MER2	F	BA_BPA10mg	1	0.000965251	0.34824302
MER20	F	BA_BPA10mg	5	0.004826255	2.978163916
MER20B	F	BA_BPA10mg	1	0.000965251	4.25639325
MER21-int	F	BA_BPA10mg	3	0.002895753	98.39109039
MER21B	F	BA_BPA10mg	1	0.000965251	2.189074717
MER21C	F	BA_BPA10mg	5	0.004826255	7.872411861
MER34A	F	BA_BPA10mg	2	0.001930502	10.31816678
MER47B	F	BA_BPA10mg	1	0.000965251	7.216635313
MER4B-int	F	BA_BPA10mg	1	0.000965251	66.78667954
MER58A	F	BA_BPA10mg	6	0.005791506	5.804478337
MER58B	F	BA_BPA10mg	1	0.000965251	1.250686883
MER5A	F	BA_BPA10mg	4	0.003861004	1.585012891
MER5A1	F	BA_BPA10mg	1	0.000965251	0.916255269
MER5B	F	BA_BPA10mg	2	0.001930502	1.391916398
MER65D	F	BA_BPA10mg	1	0.000965251	34.9834988
MER67B	F	BA_BPA10mg	1	0.000965251	15.36931956
MER73	F	BA_BPA10mg	1	0.000965251	26.61787953
MER74A	F	BA_BPA10mg	1	0.000965251	4.858819278
MER77	F	BA_BPA10mg	1	0.000965251	6.236447155
MER89	F	BA_BPA10mg	1	0.000965251	5.739480273
MER89-int	F	BA_BPA10mg	1	0.000965251	36.36898391
MER90a	F	BA_BPA10mg	1	0.000965251	5.490683669
MER92A	F	BA_BPA10mg	1	0.000965251	99.27749661
MER94	F	BA_BPA10mg	1	0.000965251	7.620886669
MERV1_I-int	F	BA_BPA10mg	2	0.001930502	5.162708889
MERVL_2A-int	F	BA_BPA10mg	1	0.000965251	0.88619237
MIR	F	BA_BPA10mg	17	0.016409266	1.549824912
MIR3	F	BA_BPA10mg	9	0.008687259	1.978065361
MIRb	F	BA_BPA10mg	17	0.016409266	1.433717033
MIRc	F	BA_BPA10mg	7	0.006756757	1.069275653
MLT-int	F	BA_BPA10mg	1	0.000965251	4.296219151
MLT1A	F	BA_BPA10mg	2	0.001930502	1.457356625
MLT1B	F	BA_BPA10mg	5	0.004826255	1.918355637
MLT1C	F	BA_BPA10mg	6	0.005791506	2.793005227
MLT1D	F	BA_BPA10mg	8	0.007722008	3.434163725
MLT1E2	F	BA_BPA10mg	4	0.003861004	7.882548014
MLT1E3	F	BA_BPA10mg	2	0.001930502	7.036910679
MLT1F	F	BA_BPA10mg	2	0.001930502	4.55740369
MLT1F2	F	BA_BPA10mg	1	0.000965251	1.554493176
MLT1G1	F	BA_BPA10mg	1	0.000965251	3.294410201
MLT1G3	F	BA_BPA10mg	1	0.000965251	3.330251473
MLT1H	F	BA_BPA10mg	2	0.001930502	3.116900615
MLT1I	F	BA_BPA10mg	1	0.000965251	2.020499106
MLT1J	F	BA_BPA10mg	1	0.000965251	1.207914296
MLT1J2	F	BA_BPA10mg	1	0.000965251	3.196925478
MLT1K	F	BA_BPA10mg	1	0.000965251	1.297515851
MLT1N2	F	BA_BPA10mg	2	0.001930502	10.31816678
MLT2B4	F	BA_BPA10mg	3	0.002895753	5.769529908
MLT2C1	F	BA_BPA10mg	1	0.000965251	4.113401315
MLT2C2	F	BA_BPA10mg	1	0.000965251	5.582473214
MLTR11B	F	BA_BPA10mg	2	0.001930502	2.396130055
MLTR14	F	BA_BPA10mg	5	0.004826255	2.582443317
MLTR25A	F	BA_BPA10mg	2	0.001930502	3.246369752
MLTR25C	F	BA_BPA10mg	1	0.000965251	7.077586463
MMERGLN-int	F	BA_BPA10mg	1	0.000965251	4.108800195
MMERVK9C_I-int	F	BA_BPA10mg	1	0.000965251	1.920160677
MMERVK9E_I-int	F	BA_BPA10mg	2	0.001930502	4.447054933
MMVL30-int	F	BA_BPA10mg	4	0.003861004	14.75207781
MT2A	F	BA_BPA10mg	5	0.004826255	1.75922767
MT2B2	F	BA_BPA10mg	1	0.000965251	0.951377201
MTA_Mm	F	BA_BPA10mg	1	0.000965251	0.226521175
MTA_Mm-int	F	BA_BPA10mg	1	0.000965251	1.169457935
MTB_Mm	F	BA_BPA10mg	1	0.000965251	0.721663531
MTC	F	BA_BPA10mg	6	0.005791506	0.773971212
MTC-int	F	BA_BPA10mg	1	0.000965251	1.012756376
MTD	F	BA_BPA10mg	34	0.032818533	2.344888206
MTD-int	F	BA_BPA10mg	2	0.001930502	2.812609016
MTE2a	F	BA_BPA10mg	5	0.004826255	1.173942913
MTE2a-int	F	BA_BPA10mg	1	0.000965251	4.447054933
MTE2b	F	BA_BPA10mg	6	0.005791506	1.484548312
MTEa	F	BA_BPA10mg	3	0.002895753	0.531946424
MTEa-int	F	BA_BPA10mg	1	0.000965251	2.575923825
MTEb-int	F	BA_BPA10mg	1	0.000965251	5.651180576
MuLV-int	F	BA_BPA10mg	2	0.001930502	18.05045393
MuRRS4-int	F	BA_BPA10mg	1	0.000965251	1.293859589
MYSERV-int	F	BA_BPA10mg	1	0.000965251	2.399260205
MYSERV16_I-int	F	BA_BPA10mg	1	0.000965251	1.374725814
MYSERV6-int	F	BA_BPA10mg	1	0.000965251	1.071548242
ORR1A2	F	BA_BPA10mg	1	0.000965251	0.238508368
ORR1A4	F	BA_BPA10mg	1	0.000965251	0.45562731
ORR1A4-int	F	BA_BPA10mg	2	0.001930502	5.289081893
ORR1B1	F	BA_BPA10mg	1	0.000965251	0.205508973
ORR1B2	F	BA_BPA10mg	2	0.001930502	0.834359426
ORR1B2-int	F	BA_BPA10mg	1	0.000965251	4.108800195
ORR1C1	F	BA_BPA10mg	2	0.001930502	0.956953856
ORR1C1-int	F	BA_BPA10mg	1	0.000965251	4.347061982
ORR1C2	F	BA_BPA10mg	1	0.000965251	0.286347628
ORR1D1	F	BA_BPA10mg	2	0.001930502	0.329707151
ORR1D1-int	F	BA_BPA10mg	3	0.002895753	6.236447155
ORR1D2	F	BA_BPA10mg	3	0.002895753	0.708760106
ORR1D2-int	F	BA_BPA10mg	1	0.000965251	2.654094924
ORR1E	F	BA_BPA10mg	17	0.016409266	2.667814986
ORR1F	F	BA_BPA10mg	11	0.010617761	1.708713203
ORR1G	F	BA_BPA10mg	1	0.000965251	0.762880036
PB1	F	BA_BPA10mg	2	0.001930502	0.604503806
PB1D10	F	BA_BPA10mg	8	0.007722008	0.431413163
PB1D11	F	BA_BPA10mg	1	0.000965251	0.187440291
PB1D7	F	BA_BPA10mg	3	0.002895753	0.429990718
PB1D9	F	BA_BPA10mg	1	0.000965251	0.119712794
RCHARR1	F	BA_BPA10mg	6	0.005791506	3.110302603
RLTR11A2	F	BA_BPA10mg	1	0.000965251	1.318473573
RLTR11C_MM	F	BA_BPA10mg	1	0.000965251	4.049908902
RLTR12D	F	BA_BPA10mg	1	0.000965251	5.059596935
RLTR13C2	F	BA_BPA10mg	1	0.000965251	4.212462585
RLTR13D3	F	BA_BPA10mg	2	0.001930502	19.74874933
RLTR13D3A1	F	BA_BPA10mg	2	0.001930502	10.94863599
RLTR13D5	F	BA_BPA10mg	1	0.000965251	4.721423361
RLTR13D6	F	BA_BPA10mg	1	0.000965251	4.393860496
RLTR14	F	BA_BPA10mg	1	0.000965251	1.49319812
RLTR14_RN	F	BA_BPA10mg	2	0.001930502	6.142587583
RLTR14-int	F	BA_BPA10mg	1	0.000965251	1.936356022
RLTR16	F	BA_BPA10mg	3	0.002895753	7.832126598
RLTR16B_MM	F	BA_BPA10mg	1	0.000965251	5.633845666
RLTR17B_Mm	F	BA_BPA10mg	1	0.000965251	0.128386543
RLTR18B	F	BA_BPA10mg	3	0.002895753	10.41569199
RLTR19	F	BA_BPA10mg	1	0.000965251	3.580182626
RLTR19-int	F	BA_BPA10mg	1	0.000965251	1.439368093
RLTR1C	F	BA_BPA10mg	2	0.001930502	9.914351888
RLTR20A1	F	BA_BPA10mg	2	0.001930502	71.32558009
RLTR20B3A_MM	F	BA_BPA10mg	1	0.000965251	4.164702239
RLTR20B4_MM	F	BA_BPA10mg	1	0.000965251	8.602499706
RLTR20C	F	BA_BPA10mg	1	0.000965251	13.70622155
RLTR20C1_MM	F	BA_BPA10mg	1	0.000965251	0.631471098
RLTR20D	F	BA_BPA10mg	1	0.000965251	4.399122604
RLTR21	F	BA_BPA10mg	1	0.000965251	0.913748103
RLTR24B_MM	F	BA_BPA10mg	2	0.001930502	6.898154694
RLTR25B	F	BA_BPA10mg	4	0.003861004	3.786873582
RLTR26B_MM	F	BA_BPA10mg	1	0.000965251	6.930693159
RLTR26C_MM	F	BA_BPA10mg	2	0.001930502	15.46638895
RLTR28	F	BA_BPA10mg	4	0.003861004	7.313623444
RLTR30D_MM	F	BA_BPA10mg	3	0.002895753	40.66347647
RLTR31B2	F	BA_BPA10mg	1	0.000965251	2.903768676
RLTR33	F	BA_BPA10mg	5	0.004826255	13.19420752
RLTR34C_MM	F	BA_BPA10mg	1	0.000965251	8.937390206
RLTR34D_MM	F	BA_BPA10mg	1	0.000965251	8.36735165
RLTR4_MM-int	F	BA_BPA10mg	3	0.002895753	25.27477551
RLTR40	F	BA_BPA10mg	5	0.004826255	6.594734963
RLTR41B	F	BA_BPA10mg	1	0.000965251	35.3198786
RLTR41C	F	BA_BPA10mg	1	0.000965251	22.26222651
RLTR42	F	BA_BPA10mg	1	0.000965251	13.60469398
RLTR42-int	F	BA_BPA10mg	1	0.000965251	1.42873099
RLTR44A	F	BA_BPA10mg	1	0.000965251	14.02010448
RLTR45	F	BA_BPA10mg	2	0.001930502	4.501553155
RLTR49	F	BA_BPA10mg	1	0.000965251	3.691726005
RLTR50A	F	BA_BPA10mg	1	0.000965251	41.74167471
RLTR9D	F	BA_BPA10mg	1	0.000965251	4.372937351
RLTR9E	F	BA_BPA10mg	2	0.001930502	5.405838667
RLTR9F	F	BA_BPA10mg	1	0.000965251	8.663366449
RMER10A	F	BA_BPA10mg	6	0.005791506	4.717381046
RMER12	F	BA_BPA10mg	1	0.000965251	1.042061667
RMER12B	F	BA_BPA10mg	2	0.001930502	7.06397572
RMER12C	F	BA_BPA10mg	1	0.000965251	0.709535904
RMER13A	F	BA_BPA10mg	1	0.000965251	3.52859498
RMER15	F	BA_BPA10mg	8	0.007722008	1.57574878
RMER15-int	F	BA_BPA10mg	4	0.003861004	4.543311533
RMER16	F	BA_BPA10mg	1	0.000965251	7.652640364
RMER16-int	F	BA_BPA10mg	5	0.004826255	6.538389773
RMER17A	F	BA_BPA10mg	1	0.000965251	1.899310949
RMER17A-int	F	BA_BPA10mg	1	0.000965251	8.502933737
RMER17B	F	BA_BPA10mg	3	0.002895753	3.644114459
RMER17C	F	BA_BPA10mg	1	0.000965251	0.540424801
RMER17C2	F	BA_BPA10mg	1	0.000965251	1.04176613
RMER17D	F	BA_BPA10mg	1	0.000965251	3.050886524
RMER19B	F	BA_BPA10mg	3	0.002895753	1.858627445
RMER19C	F	BA_BPA10mg	1	0.000965251	1.307677955
RMER20B	F	BA_BPA10mg	4	0.003861004	7.230841288
RMER20C_Mm	F	BA_BPA10mg	1	0.000965251	2.245273456
RMER21A	F	BA_BPA10mg	2	0.001930502	10.14714744
RMER21B	F	BA_BPA10mg	1	0.000965251	2.834311246
RMER4B	F	BA_BPA10mg	2	0.001930502	1.360973462
RMER5	F	BA_BPA10mg	3	0.002895753	1.437115561
RMER6A	F	BA_BPA10mg	5	0.004826255	4.35530872
RMER6B	F	BA_BPA10mg	2	0.001930502	5.098219812
RMER6BA	F	BA_BPA10mg	1	0.000965251	3.58717517
RodERV21-int	F	BA_BPA10mg	1	0.000965251	1.823866621
RSINE1	F	BA_BPA10mg	48	0.046332046	1.458827704
Tigger15a	F	BA_BPA10mg	1	0.000965251	5.130261696
Tigger5	F	BA_BPA10mg	3	0.002895753	5.56274716
Tigger6a	F	BA_BPA10mg	1	0.000965251	9.847901808
UCON29	F	BA_BPA10mg	1	0.000965251	24.98821343
URR1A	F	BA_BPA10mg	1	0.000965251	0.201805701
URR1B	F	BA_BPA10mg	1	0.000965251	0.209769138
Zaphod3	F	BA_BPA10mg	1	0.000965251	7.815462499
AmnSINE1	M	BA_BPA10mg	11	0.008142117	22.46908395
Arthur1B	M	BA_BPA10mg	1	0.000740192	4.528627122
B1_Mm	M	BA_BPA10mg	1	0.000740192	0.062376679
B1_Mur1	M	BA_BPA10mg	13	0.009622502	0.911973673
B1_Mur2	M	BA_BPA10mg	2	0.001480385	0.167134783
B1_Mur3	M	BA_BPA10mg	3	0.002220577	0.324778747
B1_Mur4	M	BA_BPA10mg	6	0.004441155	0.390825003
B1_Mus1	M	BA_BPA10mg	3	0.002220577	0.084261509
B1F	M	BA_BPA10mg	6	0.004441155	0.356580299
B1F1	M	BA_BPA10mg	4	0.00296077	0.545628294
B1F2	M	BA_BPA10mg	5	0.003700962	0.809194504
B2_Mm1t	M	BA_BPA10mg	1	0.000740192	0.114564854
B2_Mm2	M	BA_BPA10mg	9	0.006661732	0.266325464
B3	M	BA_BPA10mg	25	0.018504811	0.451353363
B3A	M	BA_BPA10mg	14	0.010362694	0.405454185
B4	M	BA_BPA10mg	17	0.012583272	0.71863768
B4A	M	BA_BPA10mg	26	0.019245004	0.659673553
BGLII_Mur	M	BA_BPA10mg	1	0.000740192	4.428940361
BLACKJACK	M	BA_BPA10mg	1	0.000740192	3.842845934
Charlie1	M	BA_BPA10mg	1	0.000740192	2.769720816
Charlie15b	M	BA_BPA10mg	1	0.000740192	10.24293116
Charlie1a	M	BA_BPA10mg	4	0.00296077	4.04422982
Charlie25	M	BA_BPA10mg	1	0.000740192	9.145474252
Charlie4a	M	BA_BPA10mg	1	0.000740192	2.449396582
Charlie7	M	BA_BPA10mg	1	0.000740192	3.263969953
Charlie8	M	BA_BPA10mg	1	0.000740192	3.755741426
CR1_Mam	M	BA_BPA10mg	1	0.000740192	10.51047041
ERV3-16A3_I-int	M	BA_BPA10mg	2	0.001480385	5.986835429
ERV3-16A3_LTR	M	BA_BPA10mg	1	0.000740192	9.452369361
ERVB4_1B-I_MM-int	M	BA_BPA10mg	1	0.000740192	2.051570335
ERVB7_1-LTR_MM	M	BA_BPA10mg	1	0.000740192	3.473250394
ERVB7_2B-LTR_MM	M	BA_BPA10mg	1	0.000740192	3.806494689
ERVB7_4-LTR_MM	M	BA_BPA10mg	1	0.000740192	15.22597875
ERVL-B4-int	M	BA_BPA10mg	1	0.000740192	1.982270281
ERVL-E-int	M	BA_BPA10mg	1	0.000740192	2.632529037
ERVL-int	M	BA_BPA10mg	1	0.000740192	3.770824725
ETnERV-int	M	BA_BPA10mg	1	0.000740192	3.015852323
HAL1	M	BA_BPA10mg	9	0.006661732	7.001174987
HAL1b	M	BA_BPA10mg	1	0.000740192	3.677292519
HAL1M8	M	BA_BPA10mg	1	0.000740192	3.82718216
HAL1ME	M	BA_BPA10mg	1	0.000740192	3.09199349
IAP1-MM_LTR	M	BA_BPA10mg	1	0.000740192	6.475416252
IAPEY3-int	M	BA_BPA10mg	1	0.000740192	1.162048709
IAPEY4_LTR	M	BA_BPA10mg	1	0.000740192	24.70882517
IAPLTR3-int	M	BA_BPA10mg	2	0.001480385	3.04026559
ID	M	BA_BPA10mg	1	0.000740192	0.334736312
ID_B1	M	BA_BPA10mg	47	0.034789045	1.132195509
ID2	M	BA_BPA10mg	1	0.000740192	0.475811836
ID4	M	BA_BPA10mg	1	0.000740192	0.113147462
ID4_	M	BA_BPA10mg	2	0.001480385	0.204784156
L1_Mur3	M	BA_BPA10mg	4	0.00296077	0.401411674
L1_Mus2	M	BA_BPA10mg	2	0.001480385	0.266768261
L1_Mus3	M	BA_BPA10mg	3	0.002220577	0.174055988
L1_Rod	M	BA_BPA10mg	2	0.001480385	0.491374805
L1M2	M	BA_BPA10mg	3	0.002220577	0.446379917
L1M3	M	BA_BPA10mg	2	0.001480385	0.77780093
L1M4	M	BA_BPA10mg	9	0.006661732	1.777787842
L1M4b	M	BA_BPA10mg	2	0.001480385	2.529686636
L1M4c	M	BA_BPA10mg	1	0.000740192	1.340697796
L1M5	M	BA_BPA10mg	6	0.004441155	0.99604175
L1M8	M	BA_BPA10mg	1	0.000740192	13.87589197
L1MA4	M	BA_BPA10mg	2	0.001480385	0.738640637
L1MA4A	M	BA_BPA10mg	1	0.000740192	1.022434145
L1MA5	M	BA_BPA10mg	2	0.001480385	1.110946981
L1MA5A	M	BA_BPA10mg	1	0.000740192	2.212730612
L1MA6	M	BA_BPA10mg	3	0.002220577	1.182538232
L1MA7	M	BA_BPA10mg	2	0.001480385	1.705604644
L1MA8	M	BA_BPA10mg	3	0.002220577	2.130178525
L1MB1	M	BA_BPA10mg	2	0.001480385	2.178504307
L1MB2	M	BA_BPA10mg	4	0.00296077	3.762011445
L1MB3	M	BA_BPA10mg	6	0.004441155	3.068416198
L1MB4	M	BA_BPA10mg	1	0.000740192	1.012147348
L1MB5	M	BA_BPA10mg	4	0.00296077	2.91067535
L1MB7	M	BA_BPA10mg	3	0.002220577	1.184029453
L1MB8	M	BA_BPA10mg	5	0.003700962	2.283032963
L1MC	M	BA_BPA10mg	2	0.001480385	1.012329225
L1MC1	M	BA_BPA10mg	3	0.002220577	1.477087609
L1MC2	M	BA_BPA10mg	1	0.000740192	1.229509415
L1MC3	M	BA_BPA10mg	4	0.00296077	2.083436442
L1MC4	M	BA_BPA10mg	9	0.006661732	4.425074991
L1MC5a	M	BA_BPA10mg	2	0.001480385	2.125891373
L1MCa	M	BA_BPA10mg	3	0.002220577	2.326016573
L1MCc	M	BA_BPA10mg	3	0.002220577	15.73634676
L1MD	M	BA_BPA10mg	1	0.000740192	0.434558172
L1Md_F2	M	BA_BPA10mg	3	0.002220577	0.130018436
L1Md_F3	M	BA_BPA10mg	1	0.000740192	0.174124131
L1MD1	M	BA_BPA10mg	1	0.000740192	1.217288708
L1MD2	M	BA_BPA10mg	2	0.001480385	1.713385687
L1MD3	M	BA_BPA10mg	1	0.000740192	1.108978768
L1MDa	M	BA_BPA10mg	3	0.002220577	2.395243256
L1ME1	M	BA_BPA10mg	2	0.001480385	1.039987473
L1ME2	M	BA_BPA10mg	1	0.000740192	1.04558503
L1ME3	M	BA_BPA10mg	1	0.000740192	1.820818403
L1ME3G	M	BA_BPA10mg	2	0.001480385	4.70644289
L1ME4a	M	BA_BPA10mg	1	0.000740192	1.777164713
L1ME4b	M	BA_BPA10mg	2	0.001480385	3.001391656
L1ME4c	M	BA_BPA10mg	1	0.000740192	2.825281915
L1MEc	M	BA_BPA10mg	6	0.004441155	3.08522023
L1MEd	M	BA_BPA10mg	2	0.001480385	1.706638031
L1MEf	M	BA_BPA10mg	1	0.000740192	0.884119921
L1MEi	M	BA_BPA10mg	1	0.000740192	5.748583815
L1VL2	M	BA_BPA10mg	2	0.001480385	1.197876279
L2	M	BA_BPA10mg	25	0.018504811	3.862447989
L2a	M	BA_BPA10mg	28	0.020725389	3.145386638
L2b	M	BA_BPA10mg	28	0.020725389	5.55504789
L2c	M	BA_BPA10mg	14	0.010362694	3.10269748
L3	M	BA_BPA10mg	14	0.010362694	3.923908953
L3b	M	BA_BPA10mg	2	0.001480385	2.372047216
L4_A_Mam	M	BA_BPA10mg	2	0.001480385	8.707283059
L4_B_Mam	M	BA_BPA10mg	1	0.000740192	7.612989377
L4_C_Mam	M	BA_BPA10mg	1	0.000740192	4.648194834
LFSINE_Vert	M	BA_BPA10mg	1	0.000740192	2.230250253
LTR10_RN	M	BA_BPA10mg	3	0.002220577	14.77345841
LTR16A	M	BA_BPA10mg	4	0.00296077	7.451867909
LTR16A2	M	BA_BPA10mg	1	0.000740192	6.627778987
LTR16B2	M	BA_BPA10mg	1	0.000740192	7.204107595
LTR16C	M	BA_BPA10mg	1	0.000740192	2.048586232
LTR33	M	BA_BPA10mg	6	0.004441155	11.2597178
LTR33A	M	BA_BPA10mg	1	0.000740192	5.448367639
LTR33A_	M	BA_BPA10mg	5	0.003700962	29.09923626
LTR40a	M	BA_BPA10mg	2	0.001480385	7.759796335
LTR40b	M	BA_BPA10mg	2	0.001480385	9.663142606
LTR41	M	BA_BPA10mg	1	0.000740192	5.365344894
LTR41B	M	BA_BPA10mg	2	0.001480385	18.59277934
LTR48	M	BA_BPA10mg	1	0.000740192	4.320254708
LTR50	M	BA_BPA10mg	6	0.004441155	29.59866273
LTR67B	M	BA_BPA10mg	1	0.000740192	4.300467282
LTR78	M	BA_BPA10mg	2	0.001480385	9.48419552
LTR82A	M	BA_BPA10mg	1	0.000740192	8.048017342
LTR85a	M	BA_BPA10mg	1	0.000740192	11.78579945
LTR85b	M	BA_BPA10mg	1	0.000740192	26.32529037
LTR88c	M	BA_BPA10mg	1	0.000740192	23.87123788
LTRIS_Mus	M	BA_BPA10mg	2	0.001480385	5.837940041
Lx	M	BA_BPA10mg	4	0.00296077	0.446899265
Lx10	M	BA_BPA10mg	3	0.002220577	0.788285281
Lx2	M	BA_BPA10mg	1	0.000740192	0.14861275
Lx2B2	M	BA_BPA10mg	2	0.001480385	0.49775686
Lx3_Mus	M	BA_BPA10mg	1	0.000740192	0.218373988
Lx3C	M	BA_BPA10mg	1	0.000740192	0.424281679
Lx4A	M	BA_BPA10mg	1	0.000740192	0.257713273
Lx4B	M	BA_BPA10mg	1	0.000740192	0.484820322
Lx5	M	BA_BPA10mg	2	0.001480385	0.335533778
Lx5c	M	BA_BPA10mg	4	0.00296077	0.668757376
Lx6	M	BA_BPA10mg	4	0.00296077	0.608480006
Lx7	M	BA_BPA10mg	10	0.007401925	0.685304253
Lx8	M	BA_BPA10mg	21	0.015544041	1.17129871
Lx8b	M	BA_BPA10mg	10	0.007401925	1.14402001
Lx9	M	BA_BPA10mg	9	0.006661732	0.508795702
MamGypLTR1a	M	BA_BPA10mg	1	0.000740192	19.56115326
MamGypLTR1b	M	BA_BPA10mg	2	0.001480385	38.3238921
MamRep1527	M	BA_BPA10mg	1	0.000740192	7.471634137
MamRep605	M	BA_BPA10mg	1	0.000740192	4.43591507
MamSINE1	M	BA_BPA10mg	1	0.000740192	6.315708676
MER117	M	BA_BPA10mg	2	0.001480385	7.278568655
MER135	M	BA_BPA10mg	1	0.000740192	9.746733805
MER2	M	BA_BPA10mg	2	0.001480385	0.534092922
MER21C	M	BA_BPA10mg	4	0.00296077	4.829500334
MER3	M	BA_BPA10mg	1	0.000740192	0.924148973
MER33	M	BA_BPA10mg	1	0.000740192	1.010694679
MER34	M	BA_BPA10mg	2	0.001480385	7.383502148
MER34A	M	BA_BPA10mg	4	0.00296077	15.8247532
MER44D	M	BA_BPA10mg	1	0.000740192	2.990239989
MER45B	M	BA_BPA10mg	1	0.000740192	3.89599733
MER46C	M	BA_BPA10mg	1	0.000740192	3.481836922
MER47B	M	BA_BPA10mg	1	0.000740192	5.534000137
MER54A	M	BA_BPA10mg	1	0.000740192	9.988674006
MER57C2	M	BA_BPA10mg	1	0.000740192	6.643410541
MER57D	M	BA_BPA10mg	1	0.000740192	9.235429736
MER58A	M	BA_BPA10mg	1	0.000740192	0.741850427
MER5A	M	BA_BPA10mg	2	0.001480385	0.60772515
MER63B	M	BA_BPA10mg	1	0.000740192	3.89599733
MER68	M	BA_BPA10mg	1	0.000740192	4.300467282
MER77B	M	BA_BPA10mg	1	0.000740192	5.469526349
MER89	M	BA_BPA10mg	2	0.001480385	8.802518967
MER89-int	M	BA_BPA10mg	1	0.000740192	27.88916901
MER90	M	BA_BPA10mg	1	0.000740192	10.66971996
MER90a	M	BA_BPA10mg	1	0.000740192	4.210472451
MER92A	M	BA_BPA10mg	1	0.000740192	76.12989377
MER92C	M	BA_BPA10mg	1	0.000740192	38.06494689
MERV1_I-int	M	BA_BPA10mg	2	0.001480385	3.958968474
MERV1_LTR	M	BA_BPA10mg	2	0.001480385	8.928069951
